Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
3351	wheeler246	1546765838.637	   107.422	0	0	0	0	./wrapper1.sh \[8.0,2.0,3351\] > conn.log
3352	wheeler236	1546765861.139	   110.694	0	0	0	0	./wrapper1.sh \[8.0,2.2,3352\] > conn.log
3353	wheeler237	1546765861.960	   112.675	0	0	0	0	./wrapper1.sh \[8.0,2.4,3353\] > conn.log
3354	wheeler232	1546765870.921	   115.213	0	0	0	0	./wrapper1.sh \[8.0,2.6,3354\] > conn.log
3355	wheeler231	1546765882.904	   116.259	0	0	0	0	./wrapper1.sh \[8.0,2.8,3355\] > conn.log
3356	wheeler228	1546765892.803	   116.875	0	0	0	0	./wrapper1.sh \[8.0,3.0,3356\] > conn.log
3357	wheeler230	1546765904.657	   119.787	0	0	0	0	./wrapper1.sh \[8.0,3.2,3357\] > conn.log
3358	wheeler238	1546765908.716	   122.066	0	0	0	0	./wrapper1.sh \[8.0,3.4,3358\] > conn.log
3359	wheeler235	1546765918.544	   125.620	0	0	0	0	./wrapper1.sh \[8.0,3.6,3359\] > conn.log
3360	wheeler240	1546765932.754	   127.150	0	0	0	0	./wrapper1.sh \[8.0,3.8,3360\] > conn.log
3361	wheeler239	1546765936.668	   132.778	0	0	0	0	./wrapper1.sh \[8.0,4.0,3361\] > conn.log
3362	wheeler233	1546765942.411	   135.855	0	0	0	0	./wrapper1.sh \[8.0,4.2,3362\] > conn.log
3363	wheeler246	1546765946.072	   136.346	0	0	0	0	./wrapper1.sh \[8.0,4.4,3363\] > conn.log
3367	wheeler231	1546765999.178	    88.157	0	0	0	0	./wrapper1.sh \[8.2,-5.0,3367\] > conn.log
3368	wheeler228	1546766009.693	    88.876	0	0	0	0	./wrapper1.sh \[8.2,-4.8,3368\] > conn.log
3364	wheeler236	1546765971.847	   138.217	0	0	0	0	./wrapper1.sh \[8.0,4.6,3364\] > conn.log
3365	wheeler237	1546765974.648	   136.075	0	0	0	0	./wrapper1.sh \[8.0,4.8,3365\] > conn.log
3369	wheeler230	1546766024.459	    90.232	0	0	0	0	./wrapper1.sh \[8.2,-4.6,3369\] > conn.log
3366	wheeler232	1546765986.147	   132.951	0	0	0	0	./wrapper1.sh \[8.0,5.0,3366\] > conn.log
3370	wheeler238	1546766030.795	    90.358	0	0	0	0	./wrapper1.sh \[8.2,-4.4,3370\] > conn.log
3371	wheeler235	1546766044.179	    89.088	0	0	0	0	./wrapper1.sh \[8.2,-4.2,3371\] > conn.log
3372	wheeler240	1546766059.918	    89.814	0	0	0	0	./wrapper1.sh \[8.2,-4.0,3372\] > conn.log
3373	wheeler239	1546766069.458	    89.091	0	0	0	0	./wrapper1.sh \[8.2,-3.8,3373\] > conn.log
3374	wheeler233	1546766078.282	    89.419	0	0	0	0	./wrapper1.sh \[8.2,-3.6,3374\] > conn.log
3375	wheeler246	1546766082.431	    90.480	0	0	0	0	./wrapper1.sh \[8.2,-3.4,3375\] > conn.log
3376	wheeler231	1546766087.347	    89.454	0	0	0	0	./wrapper1.sh \[8.2,-3.2,3376\] > conn.log
3377	wheeler228	1546766098.583	    89.657	0	0	0	0	./wrapper1.sh \[8.2,-3.0,3377\] > conn.log
3378	wheeler236	1546766110.079	    90.561	0	0	0	0	./wrapper1.sh \[8.2,-2.8,3378\] > conn.log
3379	wheeler237	1546766110.735	    90.372	0	0	0	0	./wrapper1.sh \[8.2,-2.6,3379\] > conn.log
3380	wheeler230	1546766114.707	    92.220	0	0	0	0	./wrapper1.sh \[8.2,-2.4,3380\] > conn.log
3381	wheeler232	1546766119.111	    88.981	0	0	0	0	./wrapper1.sh \[8.2,-2.2,3381\] > conn.log
3382	wheeler238	1546766121.168	    90.502	0	0	0	0	./wrapper1.sh \[8.2,-2.0,3382\] > conn.log
3383	wheeler235	1546766133.279	    89.203	0	0	0	0	./wrapper1.sh \[8.2,-1.8,3383\] > conn.log
3384	wheeler240	1546766149.748	    89.916	0	0	0	0	./wrapper1.sh \[8.2,-1.6,3384\] > conn.log
3385	wheeler239	1546766158.561	    89.254	0	0	0	0	./wrapper1.sh \[8.2,-1.4,3385\] > conn.log
3386	wheeler233	1546766167.714	    91.362	0	0	0	0	./wrapper1.sh \[8.2,-1.2,3386\] > conn.log
3387	wheeler246	1546766172.924	    92.019	0	0	0	0	./wrapper1.sh \[8.2,-1.0,3387\] > conn.log
3388	wheeler231	1546766176.813	    92.158	0	0	0	0	./wrapper1.sh \[8.2,-0.8,3388\] > conn.log
3389	wheeler228	1546766188.257	    93.621	0	0	0	0	./wrapper1.sh \[8.2,-0.6,3389\] > conn.log
3390	wheeler236	1546766200.652	    94.847	0	0	0	0	./wrapper1.sh \[8.2,-0.4,3390\] > conn.log
3391	wheeler237	1546766201.117	    95.951	0	0	0	0	./wrapper1.sh \[8.2,-0.2,3391\] > conn.log
3392	wheeler230	1546766206.941	    95.792	0	0	0	0	./wrapper1.sh \[8.2,0.0,3392\] > conn.log
3393	wheeler232	1546766208.104	    95.559	0	0	0	0	./wrapper1.sh \[8.2,0.2,3393\] > conn.log
3394	wheeler238	1546766211.683	    95.309	0	0	0	0	./wrapper1.sh \[8.2,0.4,3394\] > conn.log
3395	wheeler235	1546766222.496	    94.504	0	0	0	0	./wrapper1.sh \[8.2,0.6,3395\] > conn.log
3396	wheeler240	1546766239.676	    94.660	0	0	0	0	./wrapper1.sh \[8.2,0.8,3396\] > conn.log
3397	wheeler239	1546766247.829	    95.917	0	0	0	0	./wrapper1.sh \[8.2,1.0,3397\] > conn.log
3398	wheeler233	1546766259.094	    98.155	0	0	0	0	./wrapper1.sh \[8.2,1.2,3398\] > conn.log
3399	wheeler246	1546766264.955	   100.759	0	0	0	0	./wrapper1.sh \[8.2,1.4,3399\] > conn.log
3400	wheeler231	1546766268.983	   102.945	0	0	0	0	./wrapper1.sh \[8.2,1.6,3400\] > conn.log
3401	wheeler228	1546766281.890	   106.018	0	0	0	0	./wrapper1.sh \[8.2,1.8,3401\] > conn.log
3402	wheeler236	1546766295.513	   113.483	0	0	0	0	./wrapper1.sh \[8.2,2.0,3402\] > conn.log
3404	wheeler230	1546766302.746	   113.057	0	0	0	0	./wrapper1.sh \[8.2,2.4,3404\] > conn.log
3405	wheeler232	1546766303.676	   115.294	0	0	0	0	./wrapper1.sh \[8.2,2.6,3405\] > conn.log
3406	wheeler238	1546766307.004	   118.436	0	0	0	0	./wrapper1.sh \[8.2,2.8,3406\] > conn.log
3407	wheeler235	1546766317.013	   118.652	0	0	0	0	./wrapper1.sh \[8.2,3.0,3407\] > conn.log
3408	wheeler240	1546766334.352	   118.802	0	0	0	0	./wrapper1.sh \[8.2,3.2,3408\] > conn.log
3409	wheeler239	1546766343.759	   119.409	0	0	0	0	./wrapper1.sh \[8.2,3.4,3409\] > conn.log
3403	wheeler237	1546766297.082	   175.152	0	0	0	0	./wrapper1.sh \[8.2,2.2,3403\] > conn.log
3410	wheeler233	1546766357.262	   123.985	0	0	0	0	./wrapper1.sh \[8.2,3.6,3410\] > conn.log
3411	wheeler246	1546766365.730	   127.658	0	0	0	0	./wrapper1.sh \[8.2,3.8,3411\] > conn.log
3412	wheeler231	1546766371.941	   131.707	0	0	0	0	./wrapper1.sh \[8.2,4.0,3412\] > conn.log
3413	wheeler228	1546766387.921	   134.714	0	0	0	0	./wrapper1.sh \[8.2,4.2,3413\] > conn.log
3418	wheeler235	1546766435.678	    88.015	0	0	0	0	./wrapper1.sh \[8.4,-5.0,3418\] > conn.log
3419	wheeler240	1546766453.169	    88.126	0	0	0	0	./wrapper1.sh \[8.4,-4.8,3419\] > conn.log
3414	wheeler236	1546766409.014	   136.355	0	0	0	0	./wrapper1.sh \[8.2,4.4,3414\] > conn.log
3420	wheeler239	1546766463.181	    88.826	0	0	0	0	./wrapper1.sh \[8.4,-4.6,3420\] > conn.log
3415	wheeler230	1546766415.816	   136.976	0	0	0	0	./wrapper1.sh \[8.2,4.6,3415\] > conn.log
3416	wheeler232	1546766418.984	   136.884	0	0	0	0	./wrapper1.sh \[8.2,4.8,3416\] > conn.log
3417	wheeler238	1546766425.453	   134.391	0	0	0	0	./wrapper1.sh \[8.2,5.0,3417\] > conn.log
3421	wheeler237	1546766472.250	    88.515	0	0	0	0	./wrapper1.sh \[8.4,-4.4,3421\] > conn.log
3422	wheeler233	1546766481.260	    90.160	0	0	0	0	./wrapper1.sh \[8.4,-4.2,3422\] > conn.log
3423	wheeler246	1546766493.403	    90.026	0	0	0	0	./wrapper1.sh \[8.4,-4.0,3423\] > conn.log
3424	wheeler231	1546766503.661	    88.924	0	0	0	0	./wrapper1.sh \[8.4,-3.8,3424\] > conn.log
3425	wheeler228	1546766522.648	    88.869	0	0	0	0	./wrapper1.sh \[8.4,-3.6,3425\] > conn.log
3426	wheeler235	1546766523.708	    89.325	0	0	0	0	./wrapper1.sh \[8.4,-3.4,3426\] > conn.log
3427	wheeler240	1546766541.309	    89.667	0	0	0	0	./wrapper1.sh \[8.4,-3.2,3427\] > conn.log
3428	wheeler236	1546766545.382	    94.888	0	0	0	0	./wrapper1.sh \[8.4,-3.0,3428\] > conn.log
3429	wheeler239	1546766552.020	    88.849	0	0	0	0	./wrapper1.sh \[8.4,-2.8,3429\] > conn.log
3430	wheeler230	1546766552.804	    90.340	0	0	0	0	./wrapper1.sh \[8.4,-2.6,3430\] > conn.log
3431	wheeler232	1546766555.883	    91.046	0	0	0	0	./wrapper1.sh \[8.4,-2.4,3431\] > conn.log
3432	wheeler238	1546766559.856	    88.585	0	0	0	0	./wrapper1.sh \[8.4,-2.2,3432\] > conn.log
3433	wheeler237	1546766560.776	    89.315	0	0	0	0	./wrapper1.sh \[8.4,-2.0,3433\] > conn.log
3434	wheeler233	1546766571.432	    89.846	0	0	0	0	./wrapper1.sh \[8.4,-1.8,3434\] > conn.log
3435	wheeler246	1546766583.443	    88.705	0	0	0	0	./wrapper1.sh \[8.4,-1.6,3435\] > conn.log
3436	wheeler231	1546766592.600	    90.155	0	0	0	0	./wrapper1.sh \[8.4,-1.4,3436\] > conn.log
3437	wheeler228	1546766611.533	    91.556	0	0	0	0	./wrapper1.sh \[8.4,-1.2,3437\] > conn.log
3438	wheeler235	1546766613.046	    92.507	0	0	0	0	./wrapper1.sh \[8.4,-1.0,3438\] > conn.log
3439	wheeler240	1546766630.992	    92.978	0	0	0	0	./wrapper1.sh \[8.4,-0.8,3439\] > conn.log
3441	wheeler239	1546766640.881	    96.065	0	0	0	0	./wrapper1.sh \[8.4,-0.4,3441\] > conn.log
3440	wheeler236	1546766640.283	    96.980	0	0	0	0	./wrapper1.sh \[8.4,-0.6,3440\] > conn.log
3442	wheeler230	1546766643.155	    95.329	0	0	0	0	./wrapper1.sh \[8.4,-0.2,3442\] > conn.log
3443	wheeler232	1546766646.941	    94.664	0	0	0	0	./wrapper1.sh \[8.4,0.0,3443\] > conn.log
3444	wheeler238	1546766648.453	    94.842	0	0	0	0	./wrapper1.sh \[8.4,0.2,3444\] > conn.log
3445	wheeler237	1546766650.103	    93.864	0	0	0	0	./wrapper1.sh \[8.4,0.4,3445\] > conn.log
3446	wheeler233	1546766661.293	    95.145	0	0	0	0	./wrapper1.sh \[8.4,0.6,3446\] > conn.log
3447	wheeler246	1546766672.164	    94.849	0	0	0	0	./wrapper1.sh \[8.4,0.8,3447\] > conn.log
3448	wheeler231	1546766682.767	    96.350	0	0	0	0	./wrapper1.sh \[8.4,1.0,3448\] > conn.log
3449	wheeler228	1546766703.104	    97.349	0	0	0	0	./wrapper1.sh \[8.4,1.2,3449\] > conn.log
3450	wheeler235	1546766705.566	    99.029	0	0	0	0	./wrapper1.sh \[8.4,1.4,3450\] > conn.log
3451	wheeler240	1546766723.983	   101.766	0	0	0	0	./wrapper1.sh \[8.4,1.6,3451\] > conn.log
3452	wheeler239	1546766736.964	   105.709	0	0	0	0	./wrapper1.sh \[8.4,1.8,3452\] > conn.log
3453	wheeler236	1546766737.274	   110.470	0	0	0	0	./wrapper1.sh \[8.4,2.0,3453\] > conn.log
3454	wheeler230	1546766738.496	   110.557	0	0	0	0	./wrapper1.sh \[8.4,2.2,3454\] > conn.log
3455	wheeler232	1546766741.617	   113.510	0	0	0	0	./wrapper1.sh \[8.4,2.4,3455\] > conn.log
3457	wheeler237	1546766743.980	   117.560	0	0	0	0	./wrapper1.sh \[8.4,2.8,3457\] > conn.log
3456	wheeler238	1546766743.308	   120.126	0	0	0	0	./wrapper1.sh \[8.4,2.6,3456\] > conn.log
3458	wheeler233	1546766756.451	   118.822	0	0	0	0	./wrapper1.sh \[8.4,3.0,3458\] > conn.log
3459	wheeler246	1546766767.028	   118.388	0	0	0	0	./wrapper1.sh \[8.4,3.2,3459\] > conn.log
3460	wheeler231	1546766779.129	   121.922	0	0	0	0	./wrapper1.sh \[8.4,3.4,3460\] > conn.log
3461	wheeler228	1546766800.471	   124.567	0	0	0	0	./wrapper1.sh \[8.4,3.6,3461\] > conn.log
3462	wheeler235	1546766804.607	   126.921	0	0	0	0	./wrapper1.sh \[8.4,3.8,3462\] > conn.log
3469	wheeler238	1546766863.447	    88.348	0	0	0	0	./wrapper1.sh \[8.6,-5.0,3469\] > conn.log
3463	wheeler240	1546766825.762	   131.434	0	0	0	0	./wrapper1.sh \[8.4,4.0,3463\] > conn.log
3470	wheeler233	1546766875.288	    89.089	0	0	0	0	./wrapper1.sh \[8.6,-4.8,3470\] > conn.log
3471	wheeler246	1546766885.429	    90.107	0	0	0	0	./wrapper1.sh \[8.6,-4.6,3471\] > conn.log
3464	wheeler239	1546766842.686	   136.184	0	0	0	0	./wrapper1.sh \[8.4,4.2,3464\] > conn.log
3466	wheeler230	1546766849.065	   137.894	0	0	0	0	./wrapper1.sh \[8.4,4.6,3466\] > conn.log
3465	wheeler236	1546766847.758	   141.932	0	0	0	0	./wrapper1.sh \[8.4,4.4,3465\] > conn.log
3472	wheeler231	1546766901.062	    90.034	0	0	0	0	./wrapper1.sh \[8.6,-4.4,3472\] > conn.log
3467	wheeler232	1546766855.140	   136.129	0	0	0	0	./wrapper1.sh \[8.4,4.8,3467\] > conn.log
3468	wheeler237	1546766861.556	   134.283	0	0	0	0	./wrapper1.sh \[8.4,5.0,3468\] > conn.log
3473	wheeler228	1546766925.053	    88.937	0	0	0	0	./wrapper1.sh \[8.6,-4.2,3473\] > conn.log
3474	wheeler235	1546766931.541	    89.621	0	0	0	0	./wrapper1.sh \[8.6,-4.0,3474\] > conn.log
3475	wheeler238	1546766951.808	    90.215	0	0	0	0	./wrapper1.sh \[8.6,-3.8,3475\] > conn.log
3476	wheeler240	1546766957.211	    89.538	0	0	0	0	./wrapper1.sh \[8.6,-3.6,3476\] > conn.log
3477	wheeler233	1546766964.389	    89.969	0	0	0	0	./wrapper1.sh \[8.6,-3.4,3477\] > conn.log
3478	wheeler246	1546766975.549	    88.924	0	0	0	0	./wrapper1.sh \[8.6,-3.2,3478\] > conn.log
3479	wheeler239	1546766978.883	    89.546	0	0	0	0	./wrapper1.sh \[8.6,-3.0,3479\] > conn.log
3480	wheeler230	1546766986.974	    90.002	0	0	0	0	./wrapper1.sh \[8.6,-2.8,3480\] > conn.log
3483	wheeler232	1546766991.282	    88.480	0	0	0	0	./wrapper1.sh \[8.6,-2.2,3483\] > conn.log
3481	wheeler236	1546766989.705	    90.917	0	0	0	0	./wrapper1.sh \[8.6,-2.6,3481\] > conn.log
3482	wheeler231	1546766991.109	    89.828	0	0	0	0	./wrapper1.sh \[8.6,-2.4,3482\] > conn.log
3484	wheeler237	1546766995.863	    89.540	0	0	0	0	./wrapper1.sh \[8.6,-2.0,3484\] > conn.log
3485	wheeler228	1546767014.003	    93.445	0	0	0	0	./wrapper1.sh \[8.6,-1.8,3485\] > conn.log
3486	wheeler235	1546767021.176	    89.531	0	0	0	0	./wrapper1.sh \[8.6,-1.6,3486\] > conn.log
3487	wheeler238	1546767042.036	    90.226	0	0	0	0	./wrapper1.sh \[8.6,-1.4,3487\] > conn.log
3488	wheeler240	1546767046.761	    90.730	0	0	0	0	./wrapper1.sh \[8.6,-1.2,3488\] > conn.log
3489	wheeler233	1546767054.374	    92.174	0	0	0	0	./wrapper1.sh \[8.6,-1.0,3489\] > conn.log
3490	wheeler246	1546767064.487	    94.381	0	0	0	0	./wrapper1.sh \[8.6,-0.8,3490\] > conn.log
3491	wheeler239	1546767068.439	    94.140	0	0	0	0	./wrapper1.sh \[8.6,-0.6,3491\] > conn.log
3492	wheeler230	1546767076.989	    94.349	0	0	0	0	./wrapper1.sh \[8.6,-0.4,3492\] > conn.log
3493	wheeler232	1546767079.774	    94.074	0	0	0	0	./wrapper1.sh \[8.6,-0.2,3493\] > conn.log
3495	wheeler231	1546767080.950	    94.805	0	0	0	0	./wrapper1.sh \[8.6,0.2,3495\] > conn.log
3494	wheeler236	1546767080.634	    95.698	0	0	0	0	./wrapper1.sh \[8.6,0.0,3494\] > conn.log
3496	wheeler237	1546767085.418	    93.341	0	0	0	0	./wrapper1.sh \[8.6,0.4,3496\] > conn.log
3497	wheeler228	1546767107.461	    95.000	0	0	0	0	./wrapper1.sh \[8.6,0.6,3497\] > conn.log
3498	wheeler235	1546767110.720	    94.815	0	0	0	0	./wrapper1.sh \[8.6,0.8,3498\] > conn.log
3499	wheeler238	1546767132.279	    97.434	0	0	0	0	./wrapper1.sh \[8.6,1.0,3499\] > conn.log
3500	wheeler240	1546767137.502	    97.049	0	0	0	0	./wrapper1.sh \[8.6,1.2,3500\] > conn.log
3501	wheeler233	1546767146.561	    98.652	0	0	0	0	./wrapper1.sh \[8.6,1.4,3501\] > conn.log
3502	wheeler246	1546767158.880	   103.153	0	0	0	0	./wrapper1.sh \[8.6,1.6,3502\] > conn.log
3503	wheeler239	1546767162.593	   104.630	0	0	0	0	./wrapper1.sh \[8.6,1.8,3503\] > conn.log
3504	wheeler230	1546767171.351	   108.329	0	0	0	0	./wrapper1.sh \[8.6,2.0,3504\] > conn.log
3505	wheeler232	1546767173.858	   111.355	0	0	0	0	./wrapper1.sh \[8.6,2.2,3505\] > conn.log
3506	wheeler231	1546767175.767	   113.687	0	0	0	0	./wrapper1.sh \[8.6,2.4,3506\] > conn.log
3507	wheeler236	1546767176.344	   115.513	0	0	0	0	./wrapper1.sh \[8.6,2.6,3507\] > conn.log
3508	wheeler237	1546767178.771	   117.007	0	0	0	0	./wrapper1.sh \[8.6,2.8,3508\] > conn.log
3509	wheeler228	1546767202.478	   117.036	0	0	0	0	./wrapper1.sh \[8.6,3.0,3509\] > conn.log
3510	wheeler235	1546767205.547	   118.957	0	0	0	0	./wrapper1.sh \[8.6,3.2,3510\] > conn.log
3511	wheeler238	1546767229.726	   121.631	0	0	0	0	./wrapper1.sh \[8.6,3.4,3511\] > conn.log
3512	wheeler240	1546767234.566	   122.410	0	0	0	0	./wrapper1.sh \[8.6,3.6,3512\] > conn.log
3513	wheeler233	1546767245.228	   127.447	0	0	0	0	./wrapper1.sh \[8.6,3.8,3513\] > conn.log
3520	wheeler237	1546767295.788	    88.811	0	0	0	0	./wrapper1.sh \[8.8,-5.0,3520\] > conn.log
3514	wheeler246	1546767262.046	   132.016	0	0	0	0	./wrapper1.sh \[8.6,4.0,3514\] > conn.log
3515	wheeler239	1546767267.240	   134.730	0	0	0	0	./wrapper1.sh \[8.6,4.2,3515\] > conn.log
3521	wheeler228	1546767319.528	    87.574	0	0	0	0	./wrapper1.sh \[8.8,-4.8,3521\] > conn.log
3522	wheeler235	1546767324.518	    89.110	0	0	0	0	./wrapper1.sh \[8.8,-4.6,3522\] > conn.log
3516	wheeler230	1546767279.693	   137.619	0	0	0	0	./wrapper1.sh \[8.6,4.4,3516\] > conn.log
3517	wheeler232	1546767285.225	   137.192	0	0	0	0	./wrapper1.sh \[8.6,4.6,3517\] > conn.log
3518	wheeler231	1546767289.466	   135.576	0	0	0	0	./wrapper1.sh \[8.6,4.8,3518\] > conn.log
3519	wheeler236	1546767291.868	   135.352	0	0	0	0	./wrapper1.sh \[8.6,5.0,3519\] > conn.log
3523	wheeler238	1546767351.372	    89.924	0	0	0	0	./wrapper1.sh \[8.8,-4.4,3523\] > conn.log
3524	wheeler240	1546767356.988	    88.608	0	0	0	0	./wrapper1.sh \[8.8,-4.2,3524\] > conn.log
3525	wheeler233	1546767372.687	    89.760	0	0	0	0	./wrapper1.sh \[8.8,-4.0,3525\] > conn.log
3526	wheeler237	1546767384.616	    89.722	0	0	0	0	./wrapper1.sh \[8.8,-3.8,3526\] > conn.log
3527	wheeler246	1546767394.076	    90.482	0	0	0	0	./wrapper1.sh \[8.8,-3.6,3527\] > conn.log
3528	wheeler239	1546767401.980	    90.062	0	0	0	0	./wrapper1.sh \[8.8,-3.4,3528\] > conn.log
3529	wheeler228	1546767407.114	    90.343	0	0	0	0	./wrapper1.sh \[8.8,-3.2,3529\] > conn.log
3530	wheeler235	1546767413.642	    90.210	0	0	0	0	./wrapper1.sh \[8.8,-3.0,3530\] > conn.log
3531	wheeler230	1546767417.329	    90.352	0	0	0	0	./wrapper1.sh \[8.8,-2.8,3531\] > conn.log
3533	wheeler231	1546767425.055	    90.760	0	0	0	0	./wrapper1.sh \[8.8,-2.4,3533\] > conn.log
3534	wheeler236	1546767427.233	    89.453	0	0	0	0	./wrapper1.sh \[8.8,-2.2,3534\] > conn.log
3535	wheeler238	1546767441.308	    91.299	0	0	0	0	./wrapper1.sh \[8.8,-2.0,3535\] > conn.log
3536	wheeler240	1546767445.609	    88.898	0	0	0	0	./wrapper1.sh \[8.8,-1.8,3536\] > conn.log
3532	wheeler232	1546767422.430	   121.718	0	0	0	0	./wrapper1.sh \[8.8,-2.6,3532\] > conn.log
3537	wheeler233	1546767462.463	    88.417	0	0	0	0	./wrapper1.sh \[8.8,-1.6,3537\] > conn.log
3538	wheeler237	1546767474.352	    90.259	0	0	0	0	./wrapper1.sh \[8.8,-1.4,3538\] > conn.log
3539	wheeler246	1546767484.571	    91.573	0	0	0	0	./wrapper1.sh \[8.8,-1.2,3539\] > conn.log
3540	wheeler239	1546767492.054	    92.202	0	0	0	0	./wrapper1.sh \[8.8,-1.0,3540\] > conn.log
3541	wheeler228	1546767497.473	    92.680	0	0	0	0	./wrapper1.sh \[8.8,-0.8,3541\] > conn.log
3542	wheeler235	1546767503.864	    94.931	0	0	0	0	./wrapper1.sh \[8.8,-0.6,3542\] > conn.log
3543	wheeler230	1546767507.695	    95.034	0	0	0	0	./wrapper1.sh \[8.8,-0.4,3543\] > conn.log
3544	wheeler231	1546767515.828	    94.608	0	0	0	0	./wrapper1.sh \[8.8,-0.2,3544\] > conn.log
3545	wheeler236	1546767516.697	    93.904	0	0	0	0	./wrapper1.sh \[8.8,0.0,3545\] > conn.log
3547	wheeler240	1546767534.521	    94.332	0	0	0	0	./wrapper1.sh \[8.8,0.4,3547\] > conn.log
3546	wheeler238	1546767532.622	    96.927	0	0	0	0	./wrapper1.sh \[8.8,0.2,3546\] > conn.log
3548	wheeler232	1546767544.160	    95.584	0	0	0	0	./wrapper1.sh \[8.8,0.6,3548\] > conn.log
3549	wheeler233	1546767550.892	    96.197	0	0	0	0	./wrapper1.sh \[8.8,0.8,3549\] > conn.log
3550	wheeler237	1546767564.628	    96.882	0	0	0	0	./wrapper1.sh \[8.8,1.0,3550\] > conn.log
3551	wheeler246	1546767576.157	    98.500	0	0	0	0	./wrapper1.sh \[8.8,1.2,3551\] > conn.log
3552	wheeler239	1546767584.268	    99.903	0	0	0	0	./wrapper1.sh \[8.8,1.4,3552\] > conn.log
3553	wheeler228	1546767590.164	   102.342	0	0	0	0	./wrapper1.sh \[8.8,1.6,3553\] > conn.log
3554	wheeler235	1546767598.812	   105.684	0	0	0	0	./wrapper1.sh \[8.8,1.8,3554\] > conn.log
3555	wheeler230	1546767602.740	   108.388	0	0	0	0	./wrapper1.sh \[8.8,2.0,3555\] > conn.log
3556	wheeler231	1546767610.449	   111.280	0	0	0	0	./wrapper1.sh \[8.8,2.2,3556\] > conn.log
3557	wheeler236	1546767610.613	   114.532	0	0	0	0	./wrapper1.sh \[8.8,2.4,3557\] > conn.log
3558	wheeler240	1546767628.866	   114.391	0	0	0	0	./wrapper1.sh \[8.8,2.6,3558\] > conn.log
3559	wheeler238	1546767629.561	   117.746	0	0	0	0	./wrapper1.sh \[8.8,2.8,3559\] > conn.log
3560	wheeler232	1546767639.758	   121.974	0	0	0	0	./wrapper1.sh \[8.8,3.0,3560\] > conn.log
3561	wheeler233	1546767647.103	   118.936	0	0	0	0	./wrapper1.sh \[8.8,3.2,3561\] > conn.log
3562	wheeler237	1546767661.528	   120.190	0	0	0	0	./wrapper1.sh \[8.8,3.4,3562\] > conn.log
3563	wheeler246	1546767674.671	   123.338	0	0	0	0	./wrapper1.sh \[8.8,3.6,3563\] > conn.log
3564	wheeler239	1546767684.183	   127.047	0	0	0	0	./wrapper1.sh \[8.8,3.8,3564\] > conn.log
3565	wheeler228	1546767692.521	   131.917	0	0	0	0	./wrapper1.sh \[8.8,4.0,3565\] > conn.log
3571	wheeler238	1546767747.320	    89.509	0	0	0	0	./wrapper1.sh \[9.0,-5.0,3571\] > conn.log
3566	wheeler235	1546767704.510	   134.938	0	0	0	0	./wrapper1.sh \[8.8,4.2,3566\] > conn.log
3567	wheeler230	1546767711.139	   136.654	0	0	0	0	./wrapper1.sh \[8.8,4.4,3567\] > conn.log
3572	wheeler232	1546767761.747	    88.582	0	0	0	0	./wrapper1.sh \[9.0,-4.8,3572\] > conn.log
3573	wheeler233	1546767766.052	    88.555	0	0	0	0	./wrapper1.sh \[9.0,-4.6,3573\] > conn.log
3569	wheeler236	1546767725.160	   135.050	0	0	0	0	./wrapper1.sh \[8.8,4.8,3569\] > conn.log
3574	wheeler237	1546767781.731	    88.732	0	0	0	0	./wrapper1.sh \[9.0,-4.4,3574\] > conn.log
3570	wheeler240	1546767743.269	   134.924	0	0	0	0	./wrapper1.sh \[8.8,5.0,3570\] > conn.log
3575	wheeler246	1546767798.025	    89.912	0	0	0	0	./wrapper1.sh \[9.0,-4.2,3575\] > conn.log
3576	wheeler239	1546767811.243	    90.555	0	0	0	0	./wrapper1.sh \[9.0,-4.0,3576\] > conn.log
3577	wheeler228	1546767824.451	    89.842	0	0	0	0	./wrapper1.sh \[9.0,-3.8,3577\] > conn.log
3578	wheeler238	1546767836.846	    90.963	0	0	0	0	./wrapper1.sh \[9.0,-3.6,3578\] > conn.log
3579	wheeler235	1546767839.461	    88.582	0	0	0	0	./wrapper1.sh \[9.0,-3.4,3579\] > conn.log
3580	wheeler230	1546767847.806	    91.630	0	0	0	0	./wrapper1.sh \[9.0,-3.2,3580\] > conn.log
3582	wheeler233	1546767854.618	    90.276	0	0	0	0	./wrapper1.sh \[9.0,-2.8,3582\] > conn.log
3583	wheeler236	1546767860.223	    89.996	0	0	0	0	./wrapper1.sh \[9.0,-2.6,3583\] > conn.log
3581	wheeler232	1546767850.341	   104.309	0	0	0	0	./wrapper1.sh \[9.0,-3.0,3581\] > conn.log
3584	wheeler237	1546767870.477	    89.934	0	0	0	0	./wrapper1.sh \[9.0,-2.4,3584\] > conn.log
3585	wheeler240	1546767878.205	    89.325	0	0	0	0	./wrapper1.sh \[9.0,-2.2,3585\] > conn.log
3586	wheeler246	1546767887.951	    89.499	0	0	0	0	./wrapper1.sh \[9.0,-2.0,3586\] > conn.log
3587	wheeler239	1546767901.814	    89.189	0	0	0	0	./wrapper1.sh \[9.0,-1.8,3587\] > conn.log
3588	wheeler228	1546767914.307	    89.218	0	0	0	0	./wrapper1.sh \[9.0,-1.6,3588\] > conn.log
3589	wheeler238	1546767927.823	    91.174	0	0	0	0	./wrapper1.sh \[9.0,-1.4,3589\] > conn.log
